Job ID,Job Title,Location,Key Skills,Job Salary,Apply Link,Description
JOB-2899,MLOps Engineer,Bengaluru,"TensorFlow, Python, Docker, Streamlit",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Bengaluru. Must be proficient in TensorFlow and Python.
JOB-2900,Backend Engineer,Chandigarh,"Django, Git, RAG, Langchain, Vector Databases",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Chandigarh. Must be proficient in Django and Git.
JOB-2901,AI Solutions Architect,Hyderabad,"AWS, Langchain, Prompt Engineering, Power BI, Machine Learning, Python, Django",Competitive,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Hyderabad. Must be proficient in AWS and Langchain.
JOB-2902,AI Solutions Architect,Remote,"Machine Learning, Node.Js, PyTorch, Deep Learning, OpenAI, Python",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Remote. Must be proficient in Machine Learning and Node.Js.
JOB-2903,MLOps Engineer,Chennai,"Node.Js, OpenAI, Power BI, Streamlit, Kubernetes, React",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Chennai. Must be proficient in Node.Js and OpenAI.
JOB-2904,NLP Specialist,Chennai,"Machine Learning, Power BI, RAG, Kubernetes, Vector Databases",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Chennai. Must be proficient in Machine Learning and Power BI.
JOB-2905,Generative AI Developer,Chandigarh,"Python, OpenAI, Langchain, Prompt Engineering, RAG, Power BI, React",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Chandigarh. Must be proficient in Python and OpenAI.
JOB-2906,NLP Specialist,Mumbai,"Kubernetes, Power BI, Django, Docker, Node.Js, Vector Databases, Python",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Mumbai. Must be proficient in Kubernetes and Power BI.
JOB-2907,AI Product Manager,Delhi NCR,"Git, Python, React, NLP, Node.Js, Deep Learning, TensorFlow",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Delhi NCR. Must be proficient in Git and Python.
JOB-2908,Python Developer,Kochi,"Prompt Engineering, Git, AWS, Machine Learning, TensorFlow, OpenAI",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Kochi. Must be proficient in Prompt Engineering and Git.
JOB-2909,Prompt Engineer,Remote,"Python, OpenAI, Langchain, Prompt Engineering, AWS, Docker, PyTorch",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Remote. Must be proficient in Python and OpenAI.
JOB-2910,AI Product Manager,Kochi,"Prompt Engineering, Langchain, Machine Learning, RAG, Django, Deep Learning",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Kochi. Must be proficient in Prompt Engineering and Langchain.
JOB-2911,Backend Engineer,Chandigarh,"TensorFlow, OpenAI, Langchain, Django, Docker, Python, Vector Databases",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Chandigarh. Must be proficient in TensorFlow and OpenAI.
JOB-2912,Python Developer,Gurgaon,"Django, PyTorch, Python, Vector Databases, Power BI",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Gurgaon. Must be proficient in Django and PyTorch.
JOB-2913,NLP Specialist,Gurgaon,"OpenAI, Docker, Python, Power BI, Deep Learning, NLP",Competitive,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Gurgaon. Must be proficient in OpenAI and Docker.
JOB-2914,Machine Learning Engineer,Bengaluru,"React, OpenAI, RAG, AWS, PyTorch",Competitive,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Bengaluru. Must be proficient in React and OpenAI.
JOB-2915,Python Developer,Chennai,"React, Langchain, NLP, Docker, PyTorch, OpenAI, Deep Learning",Competitive,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Chennai. Must be proficient in React and Langchain.
JOB-2916,AI Product Manager,Delhi NCR,"Docker, SQL, Langchain, Git, Vector Databases",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Delhi NCR. Must be proficient in Docker and SQL.
JOB-2917,MLOps Engineer,Hyderabad,"OpenAI, SQL, Python, Langchain, Docker, Django",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Hyderabad. Must be proficient in OpenAI and SQL.
JOB-2918,Data Analyst,Pune,"RAG, Streamlit, React, AWS, Docker, Deep Learning",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Pune. Must be proficient in RAG and Streamlit.
JOB-2919,AI Solutions Architect,Pune,"Langchain, AWS, Deep Learning, OpenAI, SQL, React",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Pune. Must be proficient in Langchain and AWS.
JOB-2920,Data Analyst,Delhi NCR,"RAG, AWS, Kubernetes, Django, OpenAI",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Delhi NCR. Must be proficient in RAG and AWS.
JOB-2921,Generative AI Developer,Bengaluru,"Python, OpenAI, Langchain, Prompt Engineering, SQL",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Bengaluru. Must be proficient in Python and OpenAI.
JOB-2922,Generative AI Developer,Remote,"Python, OpenAI, Langchain, Prompt Engineering, Power BI",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Remote. Must be proficient in Python and OpenAI.
JOB-2923,Generative AI Developer,Bengaluru,"Python, OpenAI, Langchain, Prompt Engineering, Streamlit, RAG",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Bengaluru. Must be proficient in Python and OpenAI.
JOB-2924,Data Analyst,Chennai,"NLP, Deep Learning, PyTorch, Machine Learning, Langchain, Power BI",Competitive,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Chennai. Must be proficient in NLP and Deep Learning.
JOB-2925,Python Developer,Mumbai,"React, NLP, Django, Python",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Mumbai. Must be proficient in React and NLP.
JOB-2926,Backend Engineer,Remote,"Deep Learning, Docker, Machine Learning, Kubernetes, PyTorch",Competitive,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Remote. Must be proficient in Deep Learning and Docker.
JOB-2927,AI Product Manager,Kochi,"SQL, Node.Js, Kubernetes, Docker, Power BI, Streamlit, AWS",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Kochi. Must be proficient in SQL and Node.Js.
JOB-2928,Generative AI Developer,Mumbai,"Python, OpenAI, Langchain, Prompt Engineering, Kubernetes, PyTorch",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Mumbai. Must be proficient in Python and OpenAI.
JOB-2929,MLOps Engineer,Pune,"Node.Js, Machine Learning, Kubernetes, Langchain",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Pune. Must be proficient in Node.Js and Machine Learning.
JOB-2930,Generative AI Developer,Bengaluru,"Python, OpenAI, Langchain, Prompt Engineering, Machine Learning",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Bengaluru. Must be proficient in Python and OpenAI.
JOB-2931,AI Solutions Architect,Chennai,"PyTorch, Power BI, Node.Js, Git, Machine Learning, AWS, Kubernetes",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Chennai. Must be proficient in PyTorch and Power BI.
JOB-2932,NLP Specialist,Remote,"Django, Docker, PyTorch, Kubernetes, Prompt Engineering",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Remote. Must be proficient in Django and Docker.
JOB-2933,Generative AI Developer,Delhi NCR,"Python, OpenAI, Langchain, Prompt Engineering, RAG",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Delhi NCR. Must be proficient in Python and OpenAI.
JOB-2934,Python Developer,Gurgaon,"Git, RAG, AWS, Node.Js",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Gurgaon. Must be proficient in Git and RAG.
JOB-2935,MLOps Engineer,Chennai,"Deep Learning, Python, Git, Machine Learning, AWS, Prompt Engineering",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Chennai. Must be proficient in Deep Learning and Python.
JOB-2936,Data Scientist,Remote,"React, Power BI, Python, SQL, Vector Databases, Prompt Engineering, Node.Js",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Scientist&location=India,Seeking a skilled Data Scientist based in Remote. Must be proficient in React and Power BI.
JOB-2937,AI Product Manager,Kochi,"Deep Learning, Docker, OpenAI, Power BI, Prompt Engineering, React",Competitive,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Kochi. Must be proficient in Deep Learning and Docker.
JOB-2938,MLOps Engineer,Pune,"Docker, Langchain, Machine Learning, React, RAG, Django",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Pune. Must be proficient in Docker and Langchain.
JOB-2939,Python Developer,Remote,"Vector Databases, OpenAI, TensorFlow, Git",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Remote. Must be proficient in Vector Databases and OpenAI.
JOB-2940,Data Analyst,Mumbai,"Langchain, Docker, React, AWS, Django, Power BI, Prompt Engineering",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Mumbai. Must be proficient in Langchain and Docker.
JOB-2941,MLOps Engineer,Delhi NCR,"OpenAI, Streamlit, Machine Learning, Docker, Git",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Delhi NCR. Must be proficient in OpenAI and Streamlit.
JOB-2942,Data Analyst,Chandigarh,"NLP, Django, OpenAI, React, Langchain, Power BI",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Chandigarh. Must be proficient in NLP and Django.
JOB-2943,Generative AI Developer,Chennai,"Python, OpenAI, Langchain, Prompt Engineering, Deep Learning, Vector Databases, Git",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Chennai. Must be proficient in Python and OpenAI.
JOB-2944,Python Developer,Chennai,"Git, RAG, TensorFlow, Docker, Streamlit, PyTorch, Node.Js",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Chennai. Must be proficient in Git and RAG.
JOB-2945,Prompt Engineer,Kochi,"Python, OpenAI, Langchain, Prompt Engineering, Deep Learning, Vector Databases",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Kochi. Must be proficient in Python and OpenAI.
JOB-2946,Machine Learning Engineer,Chandigarh,"NLP, Power BI, Docker, React",Competitive,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Chandigarh. Must be proficient in NLP and Power BI.
JOB-2947,NLP Specialist,Gurgaon,"RAG, Git, Machine Learning, OpenAI, Python",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Gurgaon. Must be proficient in RAG and Git.
JOB-2948,Cloud Architect,Gurgaon,"Kubernetes, AWS, Machine Learning, PyTorch, Deep Learning, Langchain, NLP",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Gurgaon. Must be proficient in Kubernetes and AWS.
JOB-2949,Machine Learning Engineer,Hyderabad,"PyTorch, RAG, AWS, Machine Learning, Django, Node.Js, Power BI",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Hyderabad. Must be proficient in PyTorch and RAG.
JOB-2950,Data Analyst,Gurgaon,"SQL, NLP, Vector Databases, Machine Learning, Prompt Engineering, Docker",Competitive,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Gurgaon. Must be proficient in SQL and NLP.
JOB-2951,Machine Learning Engineer,Remote,"RAG, AWS, Docker, Deep Learning, Power BI",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Remote. Must be proficient in RAG and AWS.
JOB-2952,Generative AI Developer,Bengaluru,"Python, OpenAI, Langchain, Prompt Engineering, SQL, Git, NLP",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Bengaluru. Must be proficient in Python and OpenAI.
JOB-2953,Python Developer,Mumbai,"Streamlit, SQL, NLP, Django, Deep Learning, React, RAG",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Mumbai. Must be proficient in Streamlit and SQL.
JOB-2954,NLP Specialist,Delhi NCR,"Django, Vector Databases, Streamlit, OpenAI",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Delhi NCR. Must be proficient in Django and Vector Databases.
JOB-2955,AI Product Manager,Remote,"OpenAI, Python, Langchain, Kubernetes",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Remote. Must be proficient in OpenAI and Python.
